id,imdb_id,title,original_title,runtime,release_date,original_language,Western,Romance,War,Crime,TV Movie,Western,Foreign,History,Thriller,Action,Horror,Fantasy,Animation,Adventure,Mystery,Drama,Family,Music,Comedy,avg_cast_gender,directing_avg_gender,production_avg_gender,writing_avg_gender
56815,tt1714886,Post Mortem,Post Mortem,98.0,2010,es,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.5,2.0,,2.0
24870,tt0393956,Viva,Viva,120.0,2007,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.5,1.0,1.0,1.0
58251,tt1426362,Daddy Longlegs,Go Get Some Rosemary,100.0,2009,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.75,2.0,1.8571428571428572,2.0
125316,tt0147192,Praise,Praise,98.0,1998,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,,
21613,tt0068629,Street Mobster,Gendai yakuza: hito-kiri yota,92.0,1972,en,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2.0,2.0,,2.0
40939,tt0077751,Alexandria… Why?,إسكندرية... ليه؟,133.0,1979,ar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.0,,2.0
66436,tt0048133,The Grand Maneuver,Les Grandes manœuvres,106.0,1955,fr,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5555555555555556,2.0,2.0,2.0
32169,tt1132593,Can Go Through Skin,Kan door huid heen,94.0,2009,nl,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,,2.0,
70149,tt1567130,Morgen,Morgen,100.0,2010,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,,2.0,
27230,tt0081793,Christmas Evil,Christmas Evil,100.0,1980,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.6,2.0,2.0,2.0
86457,tt0022737,Call Her Savage,Call Her Savage,88.0,1932,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6923076923076923,2.0,,
50357,tt1772240,Apollo 18,Apollo 18,86.0,2011,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.875,1.5,1.1666666666666667,2.0
82269,tt2043814,Crazy Horse,Crazy Horse,134.0,2011,fr,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,,2.0
74998,tt1214962,Seeking Justice,Seeking Justice,105.0,2011,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.8,1.5,1.5,
159615,tt0053298,The Sound and the Fury,The Sound and the Fury,110.0,1959,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5714285714285714,2.0,,2.0
54436,tt0048499,La Pointe-Courte,La Pointe-Courte,80.0,1955,fr,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1.0,,1.0
71670,tt1255916,Hostel: Part III,Hostel: Part III,88.0,2011,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4615384615384615,2.0,1.6,2.0
21864,tt1331335,Wyvern,Wyvern,90.0,2009,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.75,2.0,,2.0
28512,tt0419358,The Poseidon Adventure,The Poseidon Adventure,173.0,2005,en,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,2.0,2.0,1.375,2.0
93164,tt0070809,A River Called Titas,তিতাস একটি নদীর নাম,159.0,1973,bn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,2.0,,2.0
90770,tt0045294,The Vanquished,I Vinti,110.0,1953,en,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.6,2.0,,1.6666666666666667
71271,tt0008891,The Blue Bird,The Blue Bird,75.0,1918,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0,2.0,,
72431,tt0485985,Red Tails,Red Tails,125.0,2012,en,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1.9285714285714286,2.0,1.0,2.0
73686,tt1417075,In Darkness,In Darkness,145.0,2011,de,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,1.0,1.5,
43095,tt0052957,Odd Obsession,鍵,107.0,1959,ja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8,2.0,2.0,2.0
76758,tt1410063,The Flowers of War,金陵十三釵,145.0,2011,zh,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1.5,,
72186,tt1611180,Thunder Soul,Thunder Soul,83.0,2010,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,2.0,1.75,
42968,tt0371853,The Nun,La monja,101.0,2005,es,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,2.0,2.0,2.0
77338,tt1675434,The Intouchables,Intouchables,112.0,2011,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.64,,,
73562,tt1931470,Declaration of War,La guerre est déclarée,100.0,2011,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3333333333333333,1.0,,2.0
54054,tt1598828,One for the Money,One for the Money,91.0,2012,en,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.5,1.0,1.5714285714285714,1.0
35663,tt0053944,The Incredible Petrified World,The Incredible Petrified World,70.0,1957,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.75,2.0,2.0,
23340,tt0039743,Queen of the Amazons,Queen of the Amazons,61.0,1947,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,2.0,,
96495,tt1705969,Becoming Chaz,Becoming Chaz,80.0,2011,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.0,,
35659,tt0087090,Countdown to Looking Glass,Countdown to Looking Glass,90.0,1984,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,,,2.0
80591,tt1536048,W.E.,W.E.,119.0,2011,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5714285714285714,1.0,1.0,1.5
58428,tt1594562,The Innkeepers,The Innkeepers,102.0,2011,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.2857142857142858,1.5,2.0,2.0
130900,tt0042779,Nancy Goes to Rio,Nancy Goes to Rio,100.0,1950,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.6153846153846154,,,1.75
19235,tt1212408,Dog Tags,Dog Tags,90.0,2008,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,,2.0
78698,tt1430615,Big Miracle,Big Miracle,107.0,2012,en,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.7567567567567568,,,2.0
85949,tt1887703,Collision Earth,Collision Earth,86.0,2011,en,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5714285714285714,2.0,1.4,
101520,tt1484114,Reel Injun,Reel Injun,86.0,2009,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,1.0,1.0,1.0
70387,tt0066050,A Man Called Sledge,A Man Called Sledge,93.0,1970,en,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,2.0,,2.0
57809,tt1782568,Six Degrees of Celebration,Ёлки,89.0,2010,ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.375,2.0,2.0,2.0
85317,tt2124096,Six Degrees of Celebration 2,Ёлки 2,106.0,2011,ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,2.0,2.0,1.5
43711,tt1397265,Enid,Enid,82.0,2009,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4,2.0,2.0,
244115,tt0028558,The Straits of Love and Hate,愛怨峡,108.0,1937,ja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,,
52517,tt0024610,State Fair,State Fair,97.0,1933,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6363636363636365,2.0,,1.0
50698,tt1703199,Grave Encounters,Grave Encounters,92.0,2011,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.9,,1.0,
48492,tt1123373,Detective Dee and the Mystery of the Phantom Flame,狄仁傑之通天帝國,119.0,2010,zh,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1.6,2.0,,
118911,tt0061796,Hurry Sundown,Hurry Sundown,146.0,1967,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,2.0,2.0
56126,tt0138317,Batch '81,Alpha Kappa Omega Batch '81,100.0,1982,tl,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,2.0,,2.0
38371,tt0312862,The Career of Nikos Dyzma,Kariera Nikosia Dyzmy,110.0,2002,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7142857142857142,2.0,,
14224,tt0322120,E=mc²,E=mc²,120.0,2002,pl,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2.0,,
76726,tt1706593,Chronicle,Chronicle,84.0,2012,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.75,2.0,1.75,2.0
65086,tt1596365,The Woman in Black,The Woman in Black,95.0,2012,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.6875,,1.8888888888888888,1.0
148033,tt0106757,Dottie Gets Spanked,Dottie Gets Spanked,30.0,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6,2.0,1.0,2.0
80125,tt1802810,Woman in Love,Rubbeldiekatz,108.0,2011,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6363636363636365,2.0,1.0,2.0
52850,tt1658851,Toast,Toast,90.0,2010,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.4545454545454546,1.0,1.0,2.0
64678,tt1645080,The Art of Getting By,The Art of Getting By,83.0,2011,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4615384615384615,2.0,1.5,2.0
57400,tt1311075,The Human Resources Manager,Shlichuto Shel Hamemune Al Mashabei Enosh,103.0,2011,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.0,2.0,,2.0
93834,tt0044474,The Overcoat,Il cappotto,101.0,1952,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,,
67911,tt1411664,Bucky Larson: Born to Be a Star,Bucky Larson: Born to Be a Star,97.0,2011,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6,2.0,,2.0
66120,tt1605769,The Monk,Le Moine,101.0,2011,fr,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5,,,
26223,tt0960741,The Canyon,The Canyon,102.0,2009,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5,2.0,,
108688,tt0039250,Cass Timberlane,Cass Timberlane,119.0,1947,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6153846153846154,2.0,,1.6666666666666667
192695,tt1955162,All Watched Over by Machines of Loving Grace,All Watched Over by Machines of Loving Grace,177.0,2011,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,,2.0
212713,tt0058266,Kisses For My President,Kisses For My President,113.0,1964,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,,,2.0
30849,tt1229367,Living Proof,Living Proof,125.0,2008,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1428571428571428,2.0,,
15167,tt0288441,Barbie in the Nutcracker,Barbie in the Nutcracker,76.0,2001,en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.6,2.0,,2.0
13976,tt0439553,Dylan Moran: Monster,Dylan Moran: Monster,85.0,2004,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,,,2.0
13586,tt1023122,"Dylan Moran: Like, Totally...","Dylan Moran: Like, Totally...",66.0,2006,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,,,2.0
26118,tt1583937,Dylan Moran: What It Is,Dylan Moran: What It Is,76.0,2009,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,,,2.0
79133,tt2114375,"Dylan Moran: Yeah, Yeah","Dylan Moran: Yeah, Yeah",73.0,2011,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,,2.0
59961,tt1599348,Safe House,Safe House,115.0,2012,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.7692307692307692,2.0,1.8333333333333333,
72570,tt1606389,The Vow,The Vow,104.0,2012,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,2.0,2.0
63749,tt1684927,Swamp Shark,Swamp Shark,85.0,2011,en,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.7666666666666666,2.0,1.9166666666666667,1.75
49354,tt0068967,Moon of the Wolf,Moon of the Wolf,75.0,1972,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.7777777777777777,2.0,,
76399,tt0052188,She Gods of Shark Reef,She Gods of Shark Reef,63.0,1958,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.5,2.0,,
39276,tt0061868,King Kong Escapes,Kingu Kongu no Gyakushū,96.0,1967,en,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1.8333333333333333,,2.0,
94209,tt0033464,The Chocolate Soldier,The Chocolate Soldier,102.0,1941,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,2.0,,
72338,tt0022775,Frisco Jenny,Frisco Jenny,73.0,1932,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7142857142857142,2.0,,2.0
25143,tt0851430,My Boy Jack,My Boy Jack,93.0,2007,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.7142857142857142,2.0,,2.0
80379,tt2112999,Louis C.K.: Live at the Beacon Theater,Louis C.K.: Live at the Beacon Theater,62.0,2011,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,,2.0
69266,tt0086350,Special Bulletin,Special Bulletin,103.0,1983,en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,2.0,2.0
84797,tt1808240,As Luck Would Have It,La chispa de la vida,98.0,2011,es,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.7272727272727273,,2.0,2.0
130090,tt0041415,The Girl from Jones Beach,The Girl from Jones Beach,78.0,1949,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5454545454545454,2.0,,
14205,tt0960770,Holding Trevor,Holding Trevor,88.0,2007,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,,2.0,2.0
29268,tt0202604,Castle of Sand,砂の器,143.0,1974,ja,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1.6666666666666667,,2.0,2.0
63217,tt1347509,At Home by Myself... with You,At Home by Myself... with You,90.0,2009,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,,1.0,1.0
54146,tt0203612,Pitfall,Otoshiana,97.0,1962,ja,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2.0,2.0,,
78480,tt2011971,Monsieur Lazhar,Monsieur Lazhar,94.0,2011,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,2.0,1.0,2.0
108222,tt0033167,Tin Pan Alley,Tin Pan Alley,94.0,1940,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.88,2.0,,2.0
92670,tt0067755,Silence,沈黙 SILENCE,129.0,1971,ja,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.8888888888888888,2.0,,2.0
84200,tt1996264,"For a Good Time, Call...","For a Good Time, Call...",85.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6153846153846154,,1.0,1.0
37621,tt0109474,The Jodorowsky Constellation,La constellation Jodorowsky,91.0,1994,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,,2.0
73700,tt1509130,Janie Jones,Janie Jones,114.0,2010,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.6363636363636365,2.0,,2.0
91181,tt0023582,Thirteen Women,Thirteen Women,59.0,1932,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.3333333333333333,2.0,2.0,
72545,tt1397514,Journey 2: The Mysterious Island,Journey 2: The Mysterious Island,94.0,2012,en,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.75,2.0,1.6666666666666667,2.0
124847,tt0117739,Stella Does Tricks,Stella Does Tricks,99.0,1997,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8333333333333333,1.0,,
253105,tt0056356,The Boys,Pojat,100.0,1962,fi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,,2.0,
112485,tt0006826,Hoodoo Ann,Hoodoo Ann,65.0,1916,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,,
51999,tt1439572,Perfect Sense,Perfect Sense,92.0,2011,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5833333333333333,2.0,1.0,2.0
47763,tt1341710,The Shrine,The Shrine,85.0,2010,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.3333333333333333,,1.0,
126016,tt1334247,Johnny Cash at Folsom Prison,Johnny Cash at Folsom Prison,60.0,2008,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8,2.0,,
79940,tt1855401,Tim and Eric's Billion Dollar Movie,Tim and Eric's Billion Dollar Movie,94.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,2.0,2.0
43459,tt0037981,The Pearl,La perla,85.0,1947,es,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.75,2.0,,2.0
64029,tt0249131,Rollo and the Spirit of the Woods,Rölli ja Metsänhenki,92.0,2001,fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,,,2.0
29483,tt1209377,Beautiful Kate,Beautiful Kate,90.0,2009,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.5,1.0,,1.0
53174,tt1700258,Kokowaah,Kokowääh,123.0,2011,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6153846153846154,2.0,,2.0
84259,tt0073096,Hearts of the West,Hearts of the West,102.0,1975,en,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8888888888888888,2.0,2.0,2.0
71184,tt1547035,When Love Is Not Enough: The Lois Wilson Story,When Love Is Not Enough: The Lois Wilson Story,96.0,2010,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4444444444444444,2.0,,1.5
37464,tt0057859,Monstrosity,Monstrosity,64.0,1963,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4,2.0,2.0,2.0
75948,tt1857913,The Sorcerer and the White Snake,白蛇传说,100.0,2011,zh,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.7142857142857142,,2.0,
81870,tt1686784,Flying Swords of Dragon Gate,龍門飛甲,125.0,2011,zh,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.3333333333333333,2.0,2.0,2.0
29564,tt1319743,Smokin' Aces 2: Assassins' Ball,Smokin' Aces 2: Assassins' Ball,86.0,2010,en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.75,2.0,1.75,2.0
71771,tt1606259,Knuckle,Knuckle,97.0,2011,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,,
16564,tt0795441,Winter in Wartime,Oorlogswinter,103.0,2008,nl,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.8333333333333333,,2.0,
110603,tt0032028,The Three Musketeers,The Three Musketeers,73.0,1939,en,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.7916666666666667,2.0,,2.0
98079,tt0051139,Untamed Youth,Untamed Youth,80.0,1957,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4,2.0,2.0,2.0
96771,tt0021917,God's Gift To Women,God's Gift To Women,72.0,1931,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6363636363636365,,,2.0
14933,tt0407269,The Truth About Love,The Truth About Love,94.0,2005,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,2.0,,2.0
73921,tt1543037,Plans for Tomorrow,Planes Para Mañana,96.0,2010,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,,1.0
81111,tt0024906,Born to Be Bad,Born to Be Bad,62.0,1934,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,,2.0,2.0
147621,tt0004066,The Mysterious X,Det hemmelighedsfulde X,84.0,1914,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.5,2.0,,2.0
31400,tt0086935,Balkan Spy,Balkanski špijun,92.0,1984,sh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.0,2.0,,2.0
140632,tt0068640,Hot Summer Week,Hot Summer Week,79.0,1972,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5,,,2.0
51578,tt0061029,Happy End,Happy end,71.0,1967,cs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7142857142857142,,,
70954,tt1703148,The Hunter,The Hunter,102.0,2011,en,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1.7777777777777777,,1.3333333333333333,
74471,tt1386925,The Dead,The Dead,105.0,2010,en,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0
108155,tt0020114,The Love Trap,The Love Trap,71.0,1929,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,2.0,,
35671,tt0060581,Kaleidoscope,Kaleidoscope,103.0,1966,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.625,2.0,,2.0
71676,tt1071875,Ghost Rider: Spirit of Vengeance,Ghost Rider: Spirit of Vengeance,95.0,2011,en,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1.9,2.0,2.0,2.0
77459,tt0961097,A Monster in Paris,Un monstre à Paris,90.0,2011,fr,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1.5,2.0,2.0,2.0
158920,tt0120171,The Souler Opposite,The Souler Opposite,104.0,1998,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,2.0,,
21634,tt1073510,Prayers for Bobby,Prayers for Bobby,88.0,2009,en,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.625,2.0,,1.0
70374,tt0113666,Little Criminals,Little Criminals,91.0,1995,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,2.0,,
27902,tt0409011,Love Wrecked,Love Wrecked,87.0,2005,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5454545454545454,2.0,1.5,2.0
53798,tt0033592,Father Takes a Wife,Father Takes a Wife,79.0,1941,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.625,,,
54507,tt2033193,A Very Potter Musical,A Very Potter Musical,166.0,2009,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.3333333333333333,,,1.0
105983,tt1925446,Once Upon a Time in the North,Härmä,128.0,2012,fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.0,,2.0
51875,tt1129427,Miss Nobody,Miss Nobody,86.0,2010,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.25,2.0,,
73936,tt1410051,Retreat,Retreat,89.0,2011,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.75,2.0,1.3333333333333333,2.0
46504,tt1337193,Guy and Madeline on a Park Bench,Guy and Madeline on a Park Bench,82.0,2009,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.0,2.0,1.5,2.0
147886,tt0041430,The Great Sinner,The Great Sinner,110.0,1949,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5714285714285714,2.0,2.0,2.0
80030,tt0037769,Her Highness and the Bellboy,Her Highness and the Bellboy,112.0,1945,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6,2.0,,2.0
83860,tt1720182,October Baby,October Baby,107.0,2011,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,,,2.0
81675,tt1783408,The Bear,Ursul,80.0,2011,ro,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2.0,,,
59045,tt0056171,Ro.Go.Pa.G.,Ro.Go.Pa.G.,122.0,1963,it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.8,2.0,2.0,2.0
168210,tt1212452,Bag of Bones,Bag of Bones,157.0,2011,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.5714285714285714,2.0,1.5,2.0
70876,tt1699147,Seven Days in Utopia,Seven Days in Utopia,98.0,2011,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.625,1.0,1.4444444444444444,
57243,tt1805297,The Women on the 6th Floor,Les Femmes du 6ème étage,106.0,2010,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1111111111111112,2.0,,2.0
29694,tt0075016,One of Our Dinosaurs Is Missing,One of Our Dinosaurs Is Missing,100.0,1975,en,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1.75,2.0,,2.0
